"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"3063","13.156580","0.000000","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=53287 Ack=102911 Win=315392 Len=0","443","52457"
"3064","13.156580","0.000000","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=53287 Ack=102991 Win=315392 Len=0","443","52457"
"3065","13.227937","0.071357","142.250.75.35","192.168.68.121","TCP","60","443  >  52464 [ACK] Seq=3740 Ack=3374 Win=77824 Len=0","443","52464"
"3066","13.227937","0.000000","142.250.75.78","192.168.68.121","HTTP2","732","PING[0]","443","52457"
"3067","13.229017","0.001080","192.168.68.121","142.250.75.78","HTTP2","89","WINDOW_UPDATE[0]","52457","443"
"3068","13.229080","0.000063","192.168.68.121","142.250.75.78","HTTP2","93","PING[0]","52457","443"
"3069","13.258331","0.029251","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=53965 Ack=103026 Win=315392 Len=0","443","52457"
"3070","13.258331","0.000000","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=53965 Ack=103065 Win=315392 Len=0","443","52457"
"3071","13.277854","0.019523","142.250.75.78","192.168.68.121","HTTP2","1454","HEADERS[41]: 200 OK","443","52457"
"3072","13.277854","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3073","13.277854","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3074","13.277854","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3075","13.277908","0.000054","192.168.68.121","142.250.75.78","TCP","54","52457  >  443 [ACK] Seq=103065 Ack=59565 Win=131584 Len=0","52457","443"
"3076","13.285814","0.007906","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3077","13.285814","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3078","13.285814","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3079","13.285863","0.000049","192.168.68.121","142.250.75.78","TCP","54","52457  >  443 [ACK] Seq=103065 Ack=63765 Win=131584 Len=0","52457","443"
"3080","13.295929","0.010066","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3081","13.295929","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52457"
"3082","13.295929","0.000000","142.250.75.78","192.168.68.121","TLSv1.3","919","DATA[41], JSON (application/json)","443","52457"
"3083","13.295996","0.000067","192.168.68.121","142.250.75.78","TCP","54","52457  >  443 [ACK] Seq=103065 Ack=67430 Win=131584 Len=0","52457","443"
"3084","13.342429","0.046433","192.168.68.121","162.159.61.3","HTTP2","110","HEADERS[43]: POST /dns-query","52456","443"
"3085","13.342521","0.000092","192.168.68.121","162.159.61.3","HTTP2","110","HEADERS[45]: POST /dns-query","52456","443"
"3086","13.342567","0.000046","192.168.68.121","162.159.61.3","DoH","213","Standard query 0x0000 A rr2---sn-gphvo-ua8l.googlevideo.com OPT","52456","443"
"3087","13.342637","0.000070","192.168.68.121","162.159.61.3","DoH","213","Standard query 0x0000 HTTPS rr2---sn-gphvo-ua8l.googlevideo.com OPT","52456","443"
"3088","13.361689","0.019052","142.250.75.142","192.168.68.121","HTTP2","1402","DATA[1]","443","52471"
"3089","13.361689","0.000000","142.250.75.142","192.168.68.121","HTTP2","93","PING[0]","443","52471"
"3090","13.361689","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  52456 [ACK] Seq=13962 Ack=6962 Win=135168 Len=0","443","52456"
"3091","13.361743","0.000054","192.168.68.121","142.250.75.142","TCP","54","52471  >  443 [ACK] Seq=3072 Ack=10226 Win=130048 Len=0","52471","443"
"3092","13.362348","0.000605","192.168.68.121","142.250.75.142","HTTP2","93","PING[0]","52471","443"
"3093","13.367316","0.004968","162.159.61.3","192.168.68.121","TCP","60","443  >  52456 [ACK] Seq=13962 Ack=7018 Win=135168 Len=0","443","52456"
"3094","13.367316","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  52456 [ACK] Seq=13962 Ack=7177 Win=139264 Len=0","443","52456"
"3095","13.367316","0.000000","162.159.61.3","192.168.68.121","TCP","60","443  >  52456 [ACK] Seq=13962 Ack=7336 Win=139264 Len=0","443","52456"
"3096","13.367316","0.000000","162.159.61.3","192.168.68.121","HTTP2","89","WINDOW_UPDATE[43]","443","52456"
"3097","13.368651","0.001335","162.159.61.3","192.168.68.121","DoH","631","Standard query response 0x0000 HTTPS rr2---sn-gphvo-ua8l.googlevideo.com CNAME rr2.sn-gphvo-ua8l.googlevideo.com HTTPS OPT","443","52456"
"3098","13.368711","0.000060","192.168.68.121","162.159.61.3","TCP","54","52456  >  443 [ACK] Seq=7336 Ack=14574 Win=131584 Len=0","52456","443"
"3099","13.377050","0.008339","142.250.75.142","192.168.68.121","TCP","60","443  >  52471 [ACK] Seq=10226 Ack=3111 Win=77824 Len=0","443","52471"
"3100","13.406606","0.029556","TPLink_c5:e0:64","Broadcast","ARP","60","Who has 192.168.68.107? Tell 192.168.68.1","",""
"3101","13.410187","0.003581","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=103065 Ack=67430 Win=131584 Len=1400 [TCP PDU reassembled in 3105]","52457","443"
"3102","13.410187","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=104465 Ack=67430 Win=131584 Len=1400 [TCP PDU reassembled in 3105]","52457","443"
"3103","13.410187","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=105865 Ack=67430 Win=131584 Len=1400 [TCP PDU reassembled in 3105]","52457","443"
"3104","13.410187","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=107265 Ack=67430 Win=131584 Len=1400 [TCP PDU reassembled in 3105]","52457","443"
"3105","13.410187","0.000000","192.168.68.121","142.250.75.78","HTTP2","1078","HEADERS[43]: GET /api/timedtext?v=yrmdDbn0wAY&ei=wKfAZ9eHGt_dp-oP2ZDjiAM&caps=asr&opi=112496729&exp=xpo&xoaf=7&hl=iw&ip=0.0.0.0&ipbits=0&expire=1740704304&sparams=ip%2Cipbits%2Cexpire%2Cv%2Cei%2Ccaps%2Copi%2Cexp%2Cxoaf&signature=1E389717439D1B741D20E67C76A1B0FE4BED7909.D7BFC671C46551C08E6D94DC8626CC98C76D31A4&key=yt8&kind=asr&lang=iw&fmt=json3&xorb=2&xobt=3&xovt=3&cbr=Chrome&cbrver=133.0.0.0&c=WEB&cver=2.20250226.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP","52457","443"
"3106","13.431682","0.021495","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=67430 Ack=104465 Win=319488 Len=0","443","52457"
"3107","13.439400","0.007718","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=67430 Ack=105865 Win=323584 Len=0","443","52457"
"3108","13.442629","0.003229","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=67430 Ack=107265 Win=323584 Len=0","443","52457"
"3109","13.443727","0.001098","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=67430 Ack=108665 Win=327680 Len=0","443","52457"
"3110","13.445251","0.001524","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=67430 Ack=109689 Win=331776 Len=0","443","52457"
"3111","13.483280","0.038029","162.159.61.3","192.168.68.121","HTTP2","109","HEADERS[43]: 200 OK","443","52456"
"3112","13.483280","0.000000","162.159.61.3","192.168.68.121","DoH","553","Standard query response 0x0000 A rr2---sn-gphvo-ua8l.googlevideo.com CNAME rr2.sn-gphvo-ua8l.googlevideo.com A 37.60.46.121 OPT","443","52456"
"3113","13.483373","0.000093","192.168.68.121","162.159.61.3","TCP","54","52456  >  443 [ACK] Seq=7336 Ack=15128 Win=130816 Len=0","52456","443"
"3114","13.484512","0.001139","192.168.68.121","37.60.46.121","TCP","66","52472  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","52472","443"
"3115","13.510515","0.026003","192.168.68.121","192.168.1.1","DNS","85","Standard query 0xa421 PTR 121.46.60.37.in-addr.arpa","60970","53"
"3116","13.511958","0.001443","37.60.46.121","192.168.68.121","TCP","66","443  >  52472 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=4096","443","52472"
"3117","13.512065","0.000107","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0","52472","443"
"3118","13.512822","0.000757","192.168.68.121","37.60.46.121","TCP","1454","52472  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1400 [TCP PDU reassembled in 3119]","52472","443"
"3119","13.512822","0.000000","192.168.68.121","37.60.46.121","TLSv1.3","463","Client Hello (SNI=rr2---sn-gphvo-ua8l.googlevideo.com)","52472","443"
"3120","13.530840","0.018018","142.250.75.78","192.168.68.121","HTTP2","1102","PING[0]","443","52457"
"3121","13.531200","0.000360","192.168.68.121","142.250.75.78","HTTP2","93","PING[0]","52457","443"
"3122","13.541142","0.009942","192.168.68.121","192.168.68.1","DNS","85","Standard query 0xa421 PTR 121.46.60.37.in-addr.arpa","60970","53"
"3123","13.554922","0.013780","192.168.1.1","192.168.68.121","DNS","145","Standard query response 0xa421 No such name PTR 121.46.60.37.in-addr.arpa SOA pri.authdns.ripe.net","53","60970"
"3124","13.554922","0.000000","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=1 Ack=1401 Win=69632 Len=0","443","52472"
"3125","13.555456","0.000534","192.168.68.121","224.0.0.251","MDNS","91","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3126","13.555730","0.000274","fe80::dc4b:6313:da4f:dd3","ff02::fb","MDNS","111","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3127","13.556249","0.000519","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=1 Ack=1810 Win=73728 Len=0","443","52472"
"3128","13.556249","0.000000","142.250.75.78","192.168.68.121","TCP","60","443  >  52457 [ACK] Seq=68478 Ack=109728 Win=331776 Len=0","443","52457"
"3129","13.560138","0.003889","37.60.46.121","192.168.68.121","TLSv1.3","1454","Server Hello, Change Cipher Spec","443","52472"
"3130","13.560138","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=1401 Ack=1810 Win=73728 Len=1400 [TCP PDU reassembled in 3132]","443","52472"
"3131","13.560138","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=2801 Ack=1810 Win=73728 Len=1400 [TCP PDU reassembled in 3132]","443","52472"
"3132","13.560138","0.000000","37.60.46.121","192.168.68.121","TLSv1.3","371","Encrypted Extensions, Certificate, Certificate Verify, Finished","443","52472"
"3133","13.560183","0.000045","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=1810 Ack=4518 Win=131584 Len=0","52472","443"
"3134","13.561845","0.001662","192.168.68.121","37.60.46.121","TLSv1.3","118","Change Cipher Spec, Finished","52472","443"
"3135","13.562116","0.000271","192.168.68.121","37.60.46.121","TCP","1454","52472  >  443 [ACK] Seq=1874 Ack=4518 Win=131584 Len=1400 [TCP PDU reassembled in 3136]","52472","443"
"3136","13.562116","0.000000","192.168.68.121","37.60.46.121","TLSv1.3","728","[TLS segment of a reassembled PDU]","52472","443"
"3137","13.562175","0.000059","192.168.68.121","37.60.46.121","TCP","1454","52472  >  443 [ACK] Seq=3948 Ack=4518 Win=131584 Len=1400 [TCP PDU reassembled in 3138]","52472","443"
"3138","13.562175","0.000000","192.168.68.121","37.60.46.121","HTTP","242","POST /videoplayback?expire=1740700704&ei=wKfAZ9eHGt_dp-oP2ZDjiAM&ip=37.60.40.254&id=o-AITKKN_FiQE3lvSpipsLptBdpQtfcBZy04z2X4xL8P4g&source=youtube&requiressl=yes&xpc=EgVo2aDSNQ%3D%3D&met=1740679104%2C&mh=uL&mm=31%2C29&mn=sn-gphvo-ua8l%2Csn-ua87zn7l&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=24&rms=au%2Cau&initcwndbps=4917500&siu=1&spc=RjZbSX35zgkovPGe4gJsN0BYU1S9884hZTt_tBRegYF7XfvuOi_tec5UgKCXlhU&svpuc=1&ns=B49A3fsYoDyotIRBAN41_GMQ&sabr=1&rqh=1&mt=1740678812&fvip=5&keepalive=yes&fexp=51326932%2C51355912&c=WEB&n=ayp6l85rMO7WNQ&sparams=expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Cxpc%2Csiu%2Cspc%2Csvpuc%2Cns%2Csabr%2Crqh&sig=AJfQdSswRQIgVn_YmoIdYPuA4mtd4GsOf74lVTz2U12nylcqx7PzlDYCIQCXnSSqU-m3B5dZ3NsiJPIVJENkRZpgOEzeWKpIOF1_NA%3D%3D&lsparams=met%2Cmh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Crms%2Cinitcwndbps&lsig=AFVRHeAwRQIhANgiF-k9CrjPyGqFiP21pVSTr9iuh24BXu2WnBrlTUHJAiAl6uQ7sMjJf_MfCTWuRt0MZzZPKXt5CUEjZrOc2WnwDw%3D%3D&cpn=-9Ab9GJxo3RGd_po&cver=2.20250226.01.00&rn=1&alr=yes HTTP/1.1 ","52472","443"
"3139","13.591710","0.029535","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=4518 Ack=1874 Win=73728 Len=0","443","52472"
"3140","13.594794","0.003084","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=4518 Ack=3274 Win=77824 Len=0","443","52472"
"3141","13.594794","0.000000","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=4518 Ack=3948 Win=77824 Len=0","443","52472"
"3142","13.597544","0.002750","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=4518 Ack=5348 Win=81920 Len=0","443","52472"
"3143","13.605254","0.007710","37.60.46.121","192.168.68.121","TCP","60","443  >  52472 [ACK] Seq=4518 Ack=5536 Win=86016 Len=0","443","52472"
"3144","13.626845","0.021591","192.168.68.121","192.168.1.1","DNS","85","Standard query 0x8b54 PTR 121.46.60.37.in-addr.arpa","64321","53"
"3145","13.636740","0.009895","37.60.46.121","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52472"
"3146","13.636740","0.000000","37.60.46.121","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]","443","52472"
"3147","13.636740","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=7318 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3148","13.636740","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=8718 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3149","13.636818","0.000078","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=5536 Ack=10118 Win=131584 Len=0","52472","443"
"3150","13.637751","0.000933","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=10118 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3151","13.637751","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=11518 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3152","13.637751","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=12918 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3153","13.637751","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=14318 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3154","13.637751","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=15718 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3155","13.637751","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=17118 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3156","13.637824","0.000073","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=5536 Ack=18518 Win=131584 Len=0","52472","443"
"3157","13.639474","0.001650","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=109728 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3161]","52457","443"
"3158","13.639474","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=111128 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3161]","52457","443"
"3159","13.639474","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=112528 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3161]","52457","443"
"3160","13.639474","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=113928 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3161]","52457","443"
"3161","13.639474","0.000000","192.168.68.121","142.250.75.78","HTTP2","1131","HEADERS[45]: POST /api/stats/qoe?cpn=-9Ab9GJxo3RGd_po&el=detailpage&ns=yt&fexp=v1%2C23986016%2C18628%2C434717%2C60172%2C67154%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C9664%2C3382%2C1823%2C47210%2C15124%2C65%2C4489%2C302%2C8735%2C391%2C12774%2C8069%2C5661%2C9251%2C1392%2C2088%2C2024%2C495%2C6731%2C2819%2C961%2C3483%2C1852%2C7296%2C4115%2C207%2C62%2C1837%2C4354%2C168%2C70%2C1401%2C1886%2C332%2C4905%2C291%2C1204%2C879%2C1191%2C1532%2C756%2C56%2C508%2C2%2C1177%2C723%2C732%2C664%2C2%2C1226%2C1696%2C1335%2C264%2C1710%2C62%2C651&cl=730664130&seq=1&docid=yrmdDbn0wAY&ei=wKfAZ9eHGt_dp-oP2ZDjiAM&event=streamingstats&feature=search&plid=AAYvI2-wRCtsdkmc&q=%D7%A2%D7%95%D7%93%20%D7%99%D7%95%D7%AA%D7%A8%20%D7%A8%D7%A2&referrer=https%3A%2F%2Fwww.youtube.com%2Fresults%3Fsearch_query%3D%25D7%25A2%25D7%2595%25D7%2593%2B%25D7%2599%25D7%2595%25D7%25AA%25D7%25A8%2B%25D7%25A8%25D7%25A2&sourceid=ys&cbr=Chrome&cbrver=133.0.0.0&c=WEB&cver=2.20250226.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&vps=0.000:N,0.027:B,0.308:N,0.312:SU,0.313:SU&cat=streaming,sabr&cmt=0.027:0.000,0.045:0.000,0.308:0.000,0.312:0.000,0.313:0.000&bwe=0.045:1565088&vis=0.045:5&bh=0.045:0.000,0.313:0.000&cfs=0.084:a.iw:::s&bat=0.313:1:1&qclc=ChAtOUFiOUdKeG8zUkdkX3BvEAE","52457","443"
"3162","13.639668","0.000194","192.168.68.121","142.250.75.78","HTTP2","311","DATA[45] (text/plain)","52457","443"
"3163","13.646809","0.007141","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=116662 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3167]","52457","443"
"3164","13.646809","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=118062 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3167]","52457","443"
"3165","13.646809","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=119462 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3167]","52457","443"
"3166","13.646809","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=120862 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3167]","52457","443"
"3167","13.646809","0.000000","192.168.68.121","142.250.75.78","HTTP2","455","HEADERS[47]: POST /youtubei/v1/player?prettyPrint=false","52457","443"
"3168","13.647105","0.000296","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=122663 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3171]","52457","443"
"3169","13.647105","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=124063 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3171]","52457","443"
"3170","13.647105","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=125463 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3171]","52457","443"
"3171","13.647105","0.000000","192.168.68.121","142.250.75.78","HTTP2/JSON","71","DATA[47], JSON (application/json)","52457","443"
"3172","13.649301","0.002196","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=126880 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3176]","52457","443"
"3173","13.649301","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=128280 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3176]","52457","443"
"3174","13.649301","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=129680 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3176]","52457","443"
"3175","13.649301","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=131080 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3176]","52457","443"
"3176","13.649301","0.000000","192.168.68.121","142.250.75.78","HTTP2","454","HEADERS[49]: POST /youtubei/v1/next?prettyPrint=false","52457","443"
"3177","13.649520","0.000219","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=132880 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3179]","52457","443"
"3178","13.649520","0.000000","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=134280 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3179]","52457","443"
"3179","13.649520","0.000000","192.168.68.121","142.250.75.78","HTTP2/JSON","1352","DATA[49], JSON (application/json)","52457","443"
"3180","13.652076","0.002556","192.168.68.121","37.60.46.121","TCP","66","52473  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","52473","443"
"3181","13.659660","0.007584","192.168.68.121","192.168.68.1","DNS","85","Standard query 0x8b54 PTR 121.46.60.37.in-addr.arpa","64321","53"
"3182","13.663105","0.003445","192.168.1.1","192.168.68.121","DNS","145","Standard query response 0x8b54 No such name PTR 121.46.60.37.in-addr.arpa SOA pri.authdns.ripe.net","53","64321"
"3183","13.664119","0.001014","192.168.68.121","224.0.0.251","MDNS","91","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3184","13.664942","0.000823","fe80::dc4b:6313:da4f:dd3","ff02::fb","MDNS","111","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3185","13.665568","0.000626","192.168.68.121","224.0.0.251","MDNS","91","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3186","13.665874","0.000306","fe80::dc4b:6313:da4f:dd3","ff02::fb","MDNS","111","Standard query 0x0000 PTR 121.46.60.37.in-addr.arpa.local, ""QM"" question","5353","5353"
"3187","13.666112","0.000238","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=18518 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3188","13.666112","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=19918 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3189","13.666172","0.000060","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=5536 Ack=21318 Win=131584 Len=0","52472","443"
"3190","13.671642","0.005470","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=21318 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3191]","443","52472"
"3191","13.671642","0.000000","37.60.46.121","192.168.68.121","TLSv1.3","1454","[TLS segment of a reassembled PDU]","443","52472"
"3192","13.671642","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=24118 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3193","13.671642","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=25518 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3194","13.671704","0.000062","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=5536 Ack=26918 Win=131584 Len=0","52472","443"
"3195","13.674932","0.003228","192.168.68.121","37.60.46.121","TCP","66","52474  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM","52474","443"
"3196","13.675586","0.000654","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=26918 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3197","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=28318 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3198","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=29718 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3199","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=31118 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3200","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=32518 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3201","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=33918 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3202","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [ACK] Seq=35318 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3203","13.675586","0.000000","37.60.46.121","192.168.68.121","TCP","1454","443  >  52472 [PSH, ACK] Seq=36718 Ack=5536 Win=86016 Len=1400 [TCP PDU reassembled in 3211]","443","52472"
"3204","13.675666","0.000080","192.168.68.121","37.60.46.121","TCP","54","52472  >  443 [ACK] Seq=5536 Ack=38118 Win=131584 Len=0","52472","443"
"3205","13.678278","0.002612","192.168.68.121","142.250.75.78","TCP","1454","52457  >  443 [ACK] Seq=136978 Ack=68478 Win=130304 Len=1400 [TCP PDU reassembled in 3209]","52457","443"
